country,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita,PCA_1,PCA_2
El Salvador,2005,male,15-24,103,546352,18.85,14698001400,2733 , -0.5473676332460079 , 0.6557121557617369
El Salvador,2005,male,55-74,47,276600,16.99,14698001400,2733 , -0.6346518079027081 , 0.5654796254745956
El Salvador,2005,male,35-54,88,530976,16.57,14698001400,2733 , -0.5756598498618849 , 0.5596743748516891
El Salvador,2005,male,75+,9,57396,15.68,14698001400,2733 , -0.6996854117254543 , 0.5030115885585545
El Salvador,2005,female,15-24,65,576188,11.28,14698001400,2733 , -0.6222533170852451 , 0.33984405297244374
El Salvador,2005,female,75+,4,76442,5.23,14698001400,2733 , -0.7787591206119575 , 0.08538508019658686
El Salvador,2005,female,25-34,22,475096,4.63,14698001400,2733 , -0.7128025690136679 , 0.061050488768294206
El Salvador,2005,female,35-54,12,662917,1.81,14698001400,2733 , -0.7116782382473041 , -0.05828317981849561
El Salvador,2005,female,05-14,12,709756,1.69,14698001400,2733 , -0.7055347289199992 , -0.06391254482378489
El Salvador,2005,female,55-74,3,332256,0.9,14698001400,2733 , -0.7735779496297146 , -0.09180263724616818
El Salvador,2005,male,05-14,4,735965,0.54,14698001400,2733 , -0.7149448567439829 , -0.113140626670645
El Salvador,2006,male,25-34,80,401266,19.94,15999886400,2947 , -0.5715925848409167 , 0.6871780300047152
El Salvador,2006,male,15-24,89,554177,16.06,15999886400,2947 , -0.5726757862945423 , 0.5335600514385902
El Salvador,2006,male,75+,9,60827,14.8,15999886400,2947 , -0.7030579580948538 , 0.46217335877918053
El Salvador,2006,male,35-54,78,537725,14.51,15999886400,2947 , -0.5932799956017711 , 0.468076735737865
El Salvador,2006,male,55-74,32,280005,11.43,15999886400,2947 , -0.6821560778942614 , 0.3329237165633151
El Salvador,2006,female,15-24,61,583805,10.45,15999886400,2947 , -0.6269468660679661 , 0.2993987202142226
El Salvador,2006,female,25-34,24,478826,5.01,15999886400,2947 , -0.7054365788008198 , 0.071049726957265
El Salvador,2006,female,35-54,23,674459,3.41,15999886400,2947 , -0.6886689835698983 , 0.003481773742261484
El Salvador,2006,female,55-74,5,339861,1.47,15999886400,2947 , -0.7641917316232768 , -0.07432214113816006
El Salvador,2006,female,75+,1,80379,1.24,15999886400,2947 , -0.8073221642155762 , -0.08022097091849471
El Salvador,2006,male,05-14,5,731674,0.68,15999886400,2947 , -0.7111836734503301 , -0.11291347365489819
El Salvador,2006,female,05-14,4,706040,0.57,15999886400,2947 , -0.716456757034738 , -0.11719497165814793
El Salvador,2007,male,25-34,114,401997,28.36,17011750900,3111 , -0.4858812276611399 , 1.0303100890003685
El Salvador,2007,male,35-54,111,543505,20.42,17011750900,3111 , -0.5263730387744202 , 0.7109660519133497
El Salvador,2007,male,75+,13,64151,20.26,17011750900,3111 , -0.6568111930056496 , 0.6762168320143553
El Salvador,2007,male,55-74,53,283342,18.71,17011750900,3111 , -0.6122439603953518 , 0.6257610836763843
El Salvador,2007,male,15-24,93,563128,16.51,17011750900,3111 , -0.5634706073458994 , 0.5483564489874212
El Salvador,2007,female,15-24,57,592288,9.62,17011750900,3111 , -0.6321508405446089 , 0.26028912993680264
El Salvador,2007,female,25-34,22,481271,4.57,17011750900,3111 , -0.7074354402543995 , 0.048312020942282145
El Salvador,2007,female,75+,2,84282,2.37,17011750900,3111 , -0.7954812874558688 , -0.03944076367949239
El Salvador,2007,female,55-74,8,347632,2.3,17011750900,3111 , -0.7528727168820252 , -0.04477880963255437
El Salvador,2007,female,35-54,14,684881,2.04,17011750900,3111 , -0.7005764769133336 , -0.05902519562062614
El Salvador,2007,female,05-14,9,698018,1.29,17011750900,3111 , -0.7071824252007792 , -0.090975393787593
El Salvador,2007,male,05-14,5,723366,0.69,17011750900,3111 , -0.7102334493996804 , -0.1168078234563743
El Salvador,2008,male,75+,19,67413,28.18,17986886200,3271 , -0.5908616095116594 , 0.9889140879467487
El Salvador,2008,male,25-34,103,401584,25.65,17986886200,3271 , -0.5107748307341333 , 0.9140896072182813
El Salvador,2008,male,35-54,103,548836,18.77,17986886200,3271 , -0.5406386297392125 , 0.6379127132514336
El Salvador,2008,male,15-24,106,573262,18.49,17986886200,3271 , -0.5373321707239724 , 0.6274730415130343
El Salvador,2008,male,55-74,38,286738,13.25,17986886200,3271 , -0.659690617799209 , 0.398642470214684
El Salvador,2008,female,15-24,53,601543,8.81,17986886200,3271 , -0.6371438503573433 , 0.22207093035406095
El Salvador,2008,female,25-34,26,482895,5.38,17986886200,3271 , -0.6966672128738978 , 0.07766316908776426
El Salvador,2008,female,35-54,29,694764,4.17,17986886200,3271 , -0.6721767928653986 , 0.026817271015088042
El Salvador,2008,female,75+,1,88207,1.13,17986886200,3271 , -0.8027816207028123 , -0.09351502946306657
El Salvador,2008,female,05-14,5,686491,0.73,17986886200,3271 , -0.7134132519390025 , -0.11887494594993164
El Salvador,2008,male,05-14,5,711888,0.7,17986886200,3271 , -0.7098169313254569 , -0.12053343578165167
El Salvador,2008,female,55-74,2,355666,0.56,17986886200,3271 , -0.7662473985245493 , -0.12070030136508843
El Salvador,2009,male,25-34,120,400776,29.94,17601616000,3184 , -0.46962217780468496 , 1.0934095627591998
El Salvador,2009,male,35-54,113,554321,20.39,17601616000,3184 , -0.5228070495883888 , 0.7083305815349014
El Salvador,2009,male,75+,13,70655,18.4,17601616000,3184 , -0.668898532952815 , 0.600160446638318
El Salvador,2009,male,55-74,49,290324,16.88,17601616000,3184 , -0.626361747840238 , 0.5493706484159893
El Salvador,2009,male,15-24,95,584388,16.26,17601616000,3184 , -0.5599961788623427 , 0.5367845020758556
El Salvador,2009,female,15-24,55,611290,9.0,17601616000,3184 , -0.6341437726659682 , 0.23253362963539995
El Salvador,2009,female,25-34,27,484388,5.57,17601616000,3184 , -0.6954919916821697 , 0.08789788250304732
El Salvador,2009,female,35-54,16,704865,2.27,17601616000,3184 , -0.6936640828996857 , -0.05149408115505675
El Salvador,2009,female,75+,2,92201,2.17,17601616000,3184 , -0.7948016896258704 , -0.04953933056388296
El Salvador,2009,female,55-74,7,364066,1.92,17601616000,3184 , -0.7528548828089608 , -0.06256792624804222
El Salvador,2009,female,05-14,6,672905,0.89,17601616000,3184 , -0.7147348626859854 , -0.10955602460457026
El Salvador,2009,male,05-14,3,698731,0.43,17601616000,3184 , -0.7160728443961595 , -0.1294528885690417
El Salvador,2010,male,25-34,93,400088,23.24,18447922400,3318 , -0.534373808207495 , 0.8132224091865397
El Salvador,2010,male,55-74,45,294119,15.3,18447922400,3318 , -0.6383245971663364 , 0.48134458338967867
El Salvador,2010,male,75+,11,73884,14.89,18447922400,3318 , -0.6943777763363044 , 0.4561875612854516
El Salvador,2010,male,15-24,81,596366,13.58,18447922400,3318 , -0.5848692544717772 , 0.4210897007159267
El Salvador,2010,male,35-54,73,560083,13.03,18447922400,3318 , -0.5991492025591223 , 0.3968578501166301
El Salvador,2010,female,15-24,44,621228,7.08,18447922400,3318 , -0.6518294014805891 , 0.14822402074969895
El Salvador,2010,female,25-34,19,486153,3.91,18447922400,3318 , -0.7106947231024318 , 0.015211367790557415
El Salvador,2010,female,35-54,20,715456,2.8,18447922400,3318 , -0.6839882143510911 , -0.032738380168937924
El Salvador,2010,female,75+,2,96291,2.08,18447922400,3318 , -0.7931225636553156 , -0.056826644413871176
El Salvador,2010,female,05-14,7,658707,1.06,18447922400,3318 , -0.713260166603729 , -0.10579352174503276
El Salvador,2010,female,55-74,3,372845,0.8,18447922400,3318 , -0.760588654501501 , -0.1124007805306067
El Salvador,2010,male,05-14,1,685233,0.15,18447922400,3318 , -0.7196429071337077 , -0.14472871777638097
El Salvador,2011,male,25-34,100,402814,24.83,20283783700,3631 , -0.5138434280440852 , 0.8705649089925342
El Salvador,2011,male,75+,15,77576,19.34,20283783700,3631 , -0.6538198834477248 , 0.6260569204089192
El Salvador,2011,male,15-24,116,607120,19.11,20283783700,3631 , -0.5170287109011326 , 0.6455213032987343
El Salvador,2011,male,35-54,85,565884,15.02,20283783700,3631 , -0.5722192738679688 , 0.47194082935607484
El Salvador,2011,male,55-74,39,297029,13.13,20283783700,3631 , -0.6537720881936733 , 0.3842937544780391
El Salvador,2011,female,15-24,52,630434,8.25,20283783700,3631 , -0.6329175130646113 , 0.1891323657610412
El Salvador,2011,female,25-34,26,488848,5.32,20283783700,3631 , -0.691530278827545 , 0.06539956844141802
El Salvador,2011,female,35-54,22,725601,3.03,20283783700,3631 , -0.6755377455976737 , -0.03148821102245427
El Salvador,2011,female,75+,3,100865,2.97,20283783700,3631 , -0.7811017390029611 , -0.029619175826204682
El Salvador,2011,female,05-14,12,642054,1.87,20283783700,3631 , -0.7027105256919123 , -0.07985874133410528
El Salvador,2011,male,05-14,12,666916,1.8,20283783700,3631 , -0.699497246870289 , -0.08309738506427952
El Salvador,2011,female,55-74,3,380644,0.79,20283783700,3631 , -0.7554710134642779 , -0.12140626689627762
El Salvador,2012,male,25-34,109,406026,26.85,21386153000,3806 , -0.49056597263780666 , 0.9494679810206333
El Salvador,2012,male,55-74,62,300461,20.63,21386153000,3806 , -0.5808659400929642 , 0.6863309198914774
El Salvador,2012,male,75+,16,81225,19.7,21386153000,3806 , -0.6476891356965689 , 0.6359326773998202
El Salvador,2012,male,35-54,98,572655,17.11,21386153000,3806 , -0.545547390722853 , 0.555078802646549
El Salvador,2012,male,15-24,100,618195,16.18,21386153000,3806 , -0.5445604997364154 , 0.5180352457206419
El Salvador,2012,female,15-24,56,639803,8.75,21386153000,3806 , -0.6231199643825481 , 0.2056063810349002
El Salvador,2012,female,25-34,26,492068,5.28,21386153000,3806 , -0.6890714750061787 , 0.05900405132260946
El Salvador,2012,female,35-54,19,736698,2.58,21386153000,3806 , -0.6767407892703403 , -0.05546378096463766
El Salvador,2012,female,75+,2,105481,1.9,21386153000,3806 , -0.7868045906224951 , -0.07736149206296646
El Salvador,2012,male,05-14,11,650570,1.69,21386153000,3806 , -0.7010955613047042 , -0.09229577180216436
El Salvador,2012,female,05-14,9,626538,1.44,21386153000,3806 , -0.7077685695473048 , -0.10255100161666464
El Salvador,2012,female,55-74,4,389103,1.03,21386153000,3806 , -0.7495236935490447 , -0.11638868101229108
El Salvador,2013,male,25-34,95,409974,23.17,21977401900,3885 , -0.5248905675114356 , 0.7956465137241757
El Salvador,2013,male,35-54,129,579811,22.25,21977401900,3885 , -0.48648244023794884 , 0.7688617687638118
El Salvador,2013,male,75+,18,84746,21.24,21977401900,3885 , -0.6332840720658567 , 0.6956812445576314
El Salvador,2013,male,55-74,59,304397,19.38,21977401900,3885 , -0.5904096797117373 , 0.6332742222652871
El Salvador,2013,male,15-24,79,628312,12.57,21977401900,3885 , -0.5815032913273241 , 0.36422695676922023
El Salvador,2013,female,15-24,43,648028,6.64,21977401900,3885 , -0.6443450973543327 , 0.11449222240029358
El Salvador,2013,female,25-34,22,496109,4.43,21977401900,3885 , -0.696156686113032 , 0.021465694403472995
El Salvador,2013,female,35-54,19,748153,2.54,21977401900,3885 , -0.6742549218392384 , -0.05942351512441859
El Salvador,2013,female,55-74,7,398116,1.76,21977401900,3885 , -0.7398352692971237 , -0.08855835369832944
El Salvador,2013,female,05-14,7,612761,1.14,21977401900,3885 , -0.7122119813292875 , -0.11714143934847973
El Salvador,2013,male,05-14,6,636699,0.94,21977401900,3885 , -0.7107032586168008 , -0.12590997242349503
El Salvador,2013,female,75+,0,110144,0.0,21977401900,3885 , -0.8005722633272925 , -0.15588911347359868
El Salvador,2014,male,75+,19,87989,21.59,22585841200,3965 , -0.6284854535602492 , 0.7077247590305172
El Salvador,2014,male,25-34,77,415163,18.55,22585841200,3965 , -0.5684492514065114 , 0.6028911203482203
El Salvador,2014,male,35-54,85,586412,14.49,22585841200,3965 , -0.5687154875548907 , 0.44140234894115166
El Salvador,2014,male,55-74,44,308802,14.25,22585841200,3965 , -0.6361963524824248 , 0.4213994064028499
El Salvador,2014,male,15-24,51,635499,8.03,22585841200,3965 , -0.6299793993854996 , 0.17082045069589252
El Salvador,2014,female,75+,9,114804,7.84,22585841200,3965 , -0.7342578430012862 , 0.1568859207429965
El Salvador,2014,female,15-24,33,653215,5.05,22585841200,3965 , -0.6603308184666059 , 0.04521265736511128
El Salvador,2014,female,25-34,24,501438,4.79,22585841200,3965 , -0.690386099836993 , 0.03424786459415053
El Salvador,2014,female,35-54,27,758979,3.56,22585841200,3965 , -0.6591715869860819 , -0.0182310584420855
El Salvador,2014,female,55-74,11,407576,2.7,22585841200,3965 , -0.7278918596922296 , -0.05203853049785315
El Salvador,2014,female,05-14,4,601023,0.67,22585841200,3965 , -0.7181991840758739 , -0.13893519273724678
El Salvador,2014,male,05-14,2,625429,0.32,22585841200,3965 , -0.7183367215224414 , -0.15405414242097823
Estonia,1995,male,35-54,227,180939,125.46,4373665146,3224 , 0.27727236379092673 , 4.936240050135003
Estonia,1995,male,75+,20,17701,112.99,4373665146,3224 , 0.037852855597800286 , 4.365018039578915
Estonia,1995,male,55-74,119,117994,100.85,4373665146,3224 , 0.018790402121463868 , 3.9181861446661825
Estonia,1995,male,25-34,66,95952,68.78,4373665146,3224 , -0.25792353884220304 , 2.623721336961204
Estonia,1995,female,75+,18,50860,35.39,4373665146,3224 , -0.5451784050765828 , 1.2791076402165427
Estonia,1995,female,55-74,53,178879,29.63,4373665146,3224 , -0.549086147958192 , 1.0610832067043987
Estonia,1995,male,15-24,29,100625,28.82,4373665146,3224 , -0.5809677101671984 , 1.021215648394065
Estonia,1995,female,35-54,41,200427,20.46,4373665146,3224 , -0.6221793200171317 , 0.6916337753115597
Estonia,1995,female,25-34,9,98531,9.13,4373665146,3224 , -0.7418370768538469 , 0.23100222816850668
Estonia,1995,female,15-24,7,97494,7.18,4373665146,3224 , -0.7579049087604041 , 0.1527513079169623
Estonia,1995,male,05-14,5,111035,4.5,4373665146,3224 , -0.7772989091621373 , 0.04521593006014778
Estonia,1995,female,05-14,0,106214,0.0,4373665146,3224 , -0.8149679840062377 , -0.13546450467000834
Estonia,1996,male,75+,22,17605,124.96,4746109767,3536 , 0.13296933884907014 , 4.833402483114561
Estonia,1996,male,35-54,217,178056,121.87,4746109767,3536 , 0.24730728928994686 , 4.78162377419926
Estonia,1996,male,55-74,100,118715,84.24,4746109767,3536 , -0.11433816221237707 , 3.2425533349949727
Estonia,1996,male,25-34,53,93866,56.46,4746109767,3536 , -0.3555371545466328 , 2.1209410221585334
Estonia,1996,female,75+,25,50849,49.17,4746109767,3536 , -0.4334492045553296 , 1.8213338927835776
Estonia,1996,male,15-24,37,99540,37.17,4746109767,3536 , -0.509882821247529 , 1.3480025298337521
Estonia,1996,female,55-74,37,179534,20.61,4746109767,3536 , -0.623077500016449 , 0.6882868588615886
Estonia,1996,female,35-54,40,198315,20.17,4746109767,3536 , -0.6218308418208314 , 0.6715908850893847
Estonia,1996,female,15-24,8,96173,8.32,4746109767,3536 , -0.7454581864116451 , 0.19029423322244932
Estonia,1996,male,05-14,4,109002,3.67,4746109767,3536 , -0.7810223461954193 , 0.003706986329112149
Estonia,1996,female,25-34,2,96311,2.08,4746109767,3536 , -0.79612200272038 , -0.06002035767518335
Estonia,1996,female,05-14,0,104236,0.0,4746109767,3536 , -0.8118238571693925 , -0.14360312712018938
Estonia,1997,male,75+,20,17817,112.25,5066240419,3806 , 0.03869359405800103 , 4.320352482279624
Estonia,1997,male,35-54,193,176261,109.5,5066240419,3806 , 0.14248964798354863 , 4.273777687025245
Estonia,1997,male,55-74,117,119232,98.13,5066240419,3806 , 0.0036614407569472546 , 3.794037573434154
Estonia,1997,male,25-34,60,92544,64.83,5066240419,3806 , -0.2853831860368089 , 2.4492486607428963
Estonia,1997,male,15-24,36,98971,36.37,5066240419,3806 , -0.5136231678263578 , 1.3087600633647862
Estonia,1997,female,75+,15,51893,28.91,5066240419,3806 , -0.5893559489220493 , 1.0051261491094927
Estonia,1997,female,55-74,34,179234,18.97,5066240419,3806 , -0.6342945830571889 , 0.6148911940873761
Estonia,1997,female,35-54,29,196914,14.73,5066240419,3806 , -0.6666101376724667 , 0.4441326957859286
Estonia,1997,female,25-34,7,94741,7.39,5066240419,3806 , -0.7503115856699469 , 0.14590019736804813
Estonia,1997,female,15-24,6,95553,6.28,5066240419,3806 , -0.759166163509288 , 0.10138417279550632
Estonia,1997,male,05-14,5,106361,4.7,5066240419,3806 , -0.7700703945209212 , 0.03800257544750022
Estonia,1997,female,05-14,0,101713,0.0,5066240419,3806 , -0.8092259477566707 , -0.15063088698289395
Estonia,1998,male,55-74,123,118242,104.02,5617109245,4250 , 0.05645623638315425 , 4.018818257407688
Estonia,1998,male,35-54,166,176185,94.22,5617109245,4250 , 0.01610506696389493 , 3.6445281319334346
Estonia,1998,male,75+,11,18044,60.96,5617109245,4250 , -0.34949307425343734 , 2.266556185934117
Estonia,1998,male,25-34,55,91671,60.0,5617109245,4250 , -0.3200474498180077 , 2.2437412287880076
Estonia,1998,male,15-24,36,99239,36.28,5617109245,4250 , -0.5093573088255666 , 1.2935404147600231
Estonia,1998,female,75+,14,53166,26.33,5617109245,4250 , -0.6043520114576975 , 0.890532946734786
Estonia,1998,female,35-54,32,197231,16.22,5617109245,4250 , -0.6486410216128388 , 0.49285430696816934
Estonia,1998,female,55-74,25,176820,14.14,5617109245,4250 , -0.6715201075888708 , 0.40789428106443537
Estonia,1998,female,15-24,5,95878,5.21,5617109245,4250 , -0.76288539921154 , 0.046829757831055356
Estonia,1998,male,05-14,5,103157,4.85,5617109245,4250 , -0.7645121757991871 , 0.032386458852011385
Estonia,1998,female,25-34,4,93664,4.27,5617109245,4250 , -0.7709098601190445 , 0.009126632916012489
Estonia,1998,female,05-14,1,98422,1.02,5617109245,4250 , -0.7965190372052291 , -0.12128410606522746
Estonia,1999,male,75+,23,18414,124.9,5726897998,4361 , 0.14231927375262987 , 4.809766484037187
Estonia,1999,male,55-74,101,116703,86.54,5726897998,4361 , -0.08756514125884024 , 3.312777367730867
Estonia,1999,male,35-54,148,176841,83.69,5726897998,4361 , -0.07269648102026809 , 3.216222125462088
Estonia,1999,male,25-34,54,91164,59.23,5726897998,4361 , -0.32531357920400156 , 2.209859871039511
Estonia,1999,male,15-24,47,100216,46.9,5726897998,4361 , -0.42127410117702946 , 1.7169292438817043
Estonia,1999,female,75+,22,54852,40.11,5726897998,4361 , -0.4940111971529706 , 1.4383781308515722
Estonia,1999,female,35-54,35,198278,17.65,5726897998,4361 , -0.6347061982463127 , 0.5479105781341381
Estonia,1999,female,55-74,26,173742,14.96,5726897998,4361 , -0.6639840825314468 , 0.43802031112991285
Estonia,1999,female,15-24,7,96708,7.24,5726897998,4361 , -0.7450279990168053 , 0.12536013141870722
Estonia,1999,female,25-34,3,92980,3.23,5726897998,4361 , -0.7782445384709404 , -0.03548377900895671
Estonia,1999,male,05-14,2,99045,2.02,5726897998,4361 , -0.7870646039332919 , -0.08407111800445873
Estonia,1999,female,05-14,0,94255,0.0,5726897998,4361 , -0.8042267852493455 , -0.16503562277939185
Estonia,2000,male,75+,19,19265,98.62,5685774809,4262 , -0.05968950383616424 , 3.7662024511446504
Estonia,2000,male,35-54,136,185960,73.13,5685774809,4262 , -0.15923500111650085 , 2.7943293382477323
Estonia,2000,male,55-74,66,118085,55.89,5685774809,4262 , -0.3405945153659727 , 2.0837366798280788
Estonia,2000,male,25-34,38,97425,39.0,5685774809,4262 , -0.487742025831285 , 1.402126361081695
Estonia,2000,male,15-24,30,103020,29.12,5685774809,4262 , -0.5662768895853771 , 1.006265430492893
Estonia,2000,female,55-74,38,173775,21.87,5685774809,4262 , -0.6057959488437179 , 0.7198204722661239
Estonia,2000,female,75+,10,57680,17.34,5685774809,4262 , -0.6738361774857071 , 0.5312622333271967
Estonia,2000,female,25-34,11,95540,11.51,5685774809,4262 , -0.7116445079645097 , 0.2992087521192593
Estonia,2000,female,35-54,22,202765,10.85,5685774809,4262 , -0.6940889266492731 , 0.2751805868347556
Estonia,2000,female,15-24,6,97165,6.18,5685774809,4262 , -0.7546201822737668 , 0.08541814792885553
Estonia,2000,female,05-14,1,88530,1.13,5685774809,4262 , -0.7970228405860245 , -0.11705439996866117
Estonia,2000,male,05-14,0,94965,0.0,5685774809,4262 , -0.8051821986574996 , -0.1624685868043414
Estonia,2001,male,35-54,135,185880,72.63,6245069734,4711 , -0.15864840835173516 , 2.7623079850101626
Estonia,2001,male,55-74,84,117120,71.72,6245069734,4711 , -0.20557968646439093 , 2.708046433931739
Estonia,2001,male,75+,12,19975,60.08,6245069734,4711 , -0.3501594740268682 , 2.219827867480262
Estonia,2001,male,25-34,44,97810,44.99,6245069734,4711 , -0.4339278703409617 , 1.630725290129062
Estonia,2001,female,75+,26,59580,43.64,6245069734,4711 , -0.46037420671372964 , 1.5709353594381195
Estonia,2001,male,15-24,36,102895,34.99,6245069734,4711 , -0.5134470209975347 , 1.230103805591483
Estonia,2001,female,55-74,22,171675,12.81,6245069734,4711 , -0.6789841657956974 , 0.34189087381268796
Estonia,2001,female,35-54,24,202560,11.85,6245069734,4711 , -0.6804302788825161 , 0.3039237448027522
Estonia,2001,female,25-34,8,95505,8.38,6245069734,4711 , -0.7321054382606401 , 0.1618871236687563
Estonia,2001,female,15-24,6,97020,6.18,6245069734,4711 , -0.7496797503814364 , 0.0736520599052381
Estonia,2001,male,05-14,4,90730,4.41,6245069734,4711 , -0.7651770861189612 , 0.0026523953997297026
Estonia,2001,female,05-14,0,84860,0.0,6245069734,4711 , -0.8017411194536876 , -0.1740519178927996
Estonia,2002,male,75+,17,21135,80.44,7322069511,5561 , -0.183697490326547 , 3.0087161940096694
Estonia,2002,male,55-74,74,116560,63.49,7322069511,5561 , -0.26432636596543246 , 2.354843201753243
Estonia,2002,male,35-54,117,184685,63.35,7322069511,5561 , -0.23008998145714396 , 2.3643441606072675
Estonia,2002,male,25-34,53,98385,53.87,7322069511,5561 , -0.3520433947960533 , 1.964820528030236
Estonia,2002,male,15-24,34,102950,33.03,7322069511,5561 , -0.5200250100146653 , 1.1291527039498723
Estonia,2002,female,75+,14,61415,22.8,7322069511,5561 , -0.6152894624583342 , 0.7156910516317911
Estonia,2002,female,35-54,28,201060,13.93,7322069511,5561 , -0.6531954981285587 , 0.3658648483345461
Estonia,2002,female,55-74,19,170805,11.12,7322069511,5561 , -0.6842418187292751 , 0.2513096077907047
Estonia,2002,female,25-34,6,95715,6.27,7322069511,5561 , -0.73979448500169 , 0.05497078793744788
Estonia,2002,male,05-14,4,86140,4.64,7322069511,5561 , -0.7547275712035348 , -0.010403702492437371
Estonia,2002,female,15-24,4,97020,4.12,7322069511,5561 , -0.7570222796391132 , -0.03127295919027409
Estonia,2002,female,05-14,1,80820,1.24,7322069511,5561 , -0.7829882554174147 , -0.1465919093266797
Estonia,2003,male,75+,19,22380,84.9,9833870709,7523 , -0.12690628941696727 , 3.1352956940890864
Estonia,2003,male,35-54,116,183410,63.25,9833870709,7523 , -0.20991058390688563 , 2.308574927216192
Estonia,2003,male,55-74,69,116230,59.37,9833870709,7523 , -0.27673567258079007 , 2.1377468199721323
Estonia,2003,male,25-34,38,98640,38.52,9833870709,7523 , -0.4551159181407011 , 1.2975347562659214
Estonia,2003,male,15-24,31,103335,30.0,9833870709,7523 , -0.5229187996419647 , 0.9561287816041815
Estonia,2003,female,75+,16,63315,25.27,9833870709,7523 , -0.5734492471219089 , 0.7631574926458312
Estonia,2003,female,35-54,21,199315,10.54,9833870709,7523 , -0.6614617535029503 , 0.1770525165808987
Estonia,2003,female,55-74,17,170190,9.99,9833870709,7523 , -0.6723348721599524 , 0.1542070802118249
Estonia,2003,female,15-24,6,97400,6.16,9833870709,7523 , -0.7186628021137138 , -0.0008708121711551826
Estonia,2003,female,25-34,5,95605,5.23,9833870709,7523 , -0.7265485617746036 , -0.03818413268947138
Estonia,2003,male,05-14,3,81105,3.7,9833870709,7523 , -0.7414667840801615 , -0.09949332719787536
Estonia,2003,female,05-14,1,76235,1.31,9833870709,7523 , -0.7614391729150475 , -0.1951635926648435
Estonia,2004,male,55-74,73,116415,62.71,12059201242,9293 , -0.229549787380948 , 2.2256265198526086
Estonia,2004,male,35-54,104,182275,57.06,12059201242,9293 , -0.24431218149846665 , 2.0115973097217097
Estonia,2004,male,75+,13,23510,55.3,12059201242,9293 , -0.3345136216523761 , 1.9100228217643382
Estonia,2004,male,25-34,43,98265,43.76,12059201242,9293 , -0.39306306028008536 , 1.461327777313663
Estonia,2004,male,15-24,31,103745,29.88,12059201242,9293 , -0.504194945726926 , 0.9049541337008616
Estonia,2004,female,75+,11,65370,16.83,12059201242,9293 , -0.6203102511753164 , 0.3793415666203559
Estonia,2004,female,55-74,22,170025,12.94,12059201242,9293 , -0.6275687710713163 , 0.22697042757765126
Estonia,2004,female,25-34,7,94990,7.37,12059201242,9293 , -0.6897228759941745 , 0.0012522481089947105
Estonia,2004,female,15-24,6,97765,6.14,12059201242,9293 , -0.6991894616999815 , -0.04806970771158614
Estonia,2004,female,35-54,12,197475,6.08,12059201242,9293 , -0.6811392082254728 , -0.05000761593204671
Estonia,2004,female,05-14,1,71710,1.39,12059201242,9293 , -0.74194569979538 , -0.23829783450193887
Estonia,2004,male,05-14,0,76105,0.0,12059201242,9293 , -0.7523784319752185 , -0.2940093984942691
Estonia,2005,male,35-54,97,181315,53.5,14006088297,10870 , -0.2580339040805665 , 1.826119836477393
Estonia,2005,male,75+,13,24740,52.55,14006088297,10870 , -0.3377037112294992 , 1.7593581446865498
Estonia,2005,male,55-74,50,116665,42.86,14006088297,10870 , -0.37560135522443133 , 1.3865402642360525
Estonia,2005,male,25-34,32,97650,32.77,14006088297,10870 , -0.4652522987530905 , 0.9789891662371342
Estonia,2005,male,15-24,27,103575,26.07,14006088297,10870 , -0.5179414335133069 , 0.7106631658025948
Estonia,2005,female,75+,15,67375,22.26,14006088297,10870 , -0.5591922678338318 , 0.5553294262979538
Estonia,2005,female,55-74,18,170115,10.58,14006088297,10870 , -0.630310339232238 , 0.09031112539676381
Estonia,2005,female,35-54,12,195835,6.13,14006088297,10870 , -0.6635860410830071 , -0.08932168481424381
Estonia,2005,female,15-24,5,97515,5.13,14006088297,10870 , -0.6900257314276854 , -0.12992294361335063
Estonia,2005,female,25-34,3,93980,3.19,14006088297,10870 , -0.7063939797374674 , -0.20773053517300172
Estonia,2005,male,05-14,1,71890,1.39,14006088297,10870 , -0.7244966848924607 , -0.2796327620546317
Estonia,2005,female,05-14,0,67840,0.0,14006088297,10870 , -0.7362007055717509 , -0.335189367982964
Estonia,2006,male,75+,14,25870,54.12,16963625016,13264 , -0.29862947650983235 , 1.7593784391401948
Estonia,2006,male,55-74,56,116790,47.95,16963625016,13264 , -0.30714643134976155 , 1.528393614009791
Estonia,2006,male,35-54,73,180705,40.4,16963625016,13264 , -0.3447230627741987 , 1.233564336881225
Estonia,2006,female,75+,18,69410,25.93,16963625016,13264 , -0.5029356811230631 , 0.6395654530637737
Estonia,2006,male,15-24,26,102295,25.42,16963625016,13264 , -0.4971836224186561 , 0.621725431339714
Estonia,2006,male,25-34,21,96850,21.68,16963625016,13264 , -0.529199051424711 , 0.4712658890108588
Estonia,2006,female,55-74,17,170020,10.0,16963625016,13264 , -0.6088447588188648 , 0.004134095920071708
Estonia,2006,female,35-54,12,194260,6.18,16963625016,13264 , -0.6369964931019984 , -0.1500500804648115
Estonia,2006,female,15-24,5,96385,5.19,16963625016,13264 , -0.6632935682271799 , -0.1902620119435284
Estonia,2006,female,25-34,4,92765,4.31,16963625016,13264 , -0.6710759283356157 , -0.2255543820458996
Estonia,2006,male,05-14,1,68740,1.45,16963625016,13264 , -0.6980686072773774 , -0.339934765223261
